tstamp	latitude	longitude	speed	trip_id
2023-01-18 00:27:48	45.527583	-122.675328	0	239827433
2023-01-18 00:28:03	45.527583	-122.675328	0	239827433
2023-01-18 00:28:08	45.527583	-122.675328	0	239827433
2023-01-18 00:28:13	45.527583	-122.675328	0	239827433
2023-01-18 00:28:33	45.527583	-122.675328	0	239827433
2023-01-18 00:28:38	45.527583	-122.675328	0	239827433
2023-01-18 00:28:43	45.527583	-122.675328	0	239827433
2023-01-18 00:28:53	45.527583	-122.675328	0	239827433
2023-01-18 00:29:03	45.527583	-122.675328	0	239827433
2023-01-18 00:29:13	45.527583	-122.675328	0	239827433
2023-01-18 00:29:18	45.527583	-122.675328	0	239827433
2023-01-18 00:29:23	45.527583	-122.675328	0	239827433
2023-01-18 00:29:38	45.527583	-122.675328	0	239827433
2023-01-18 00:29:48	45.527583	-122.675328	0	239827433
2023-01-18 00:29:53	45.527583	-122.675328	0	239827433
2023-01-18 00:29:58	45.527583	-122.675328	0	239827433
2023-01-18 00:30:08	45.527583	-122.675328	0	239827433
2023-01-18 00:30:13	45.527583	-122.675328	0	239827433
2023-01-18 00:30:23	45.527583	-122.675328	0	239827433
2023-01-18 00:30:28	45.527583	-122.675328	0	239827433
2023-01-18 00:30:38	45.527583	-122.675328	0	239827433
2023-01-18 00:30:43	45.527583	-122.675328	0	239827433
2023-01-18 00:30:53	45.527583	-122.675328	0	239827433
2023-01-18 00:30:58	45.527583	-122.675328	0	239827433
2023-01-18 00:31:03	45.527583	-122.675328	0	239827433
2023-01-18 00:31:08	45.527583	-122.675328	0	239827433
2023-01-18 00:31:23	45.527583	-122.675328	0	239827433
2023-01-18 00:31:28	45.527583	-122.675328	0	239827433
2023-01-18 00:31:33	45.527583	-122.675328	0	239827433
2023-01-18 00:31:38	45.527583	-122.675328	0	239827433
2023-01-18 00:31:43	45.527583	-122.675328	0	239827433
2023-01-18 00:32:17	45.527583	-122.675328	0	239827433
2023-01-18 00:32:23	45.527583	-122.675328	0	239827433
2023-01-18 00:32:33	45.527583	-122.675328	0	239827433
2023-01-18 00:32:38	45.527583	-122.675328	0	239827433
2023-01-18 00:32:48	45.527583	-122.675328	0	239827433
2023-01-18 00:33:08	45.527583	-122.675328	0	239827433
2023-01-18 00:33:12	45.527583	-122.675328	0	239827433
2023-01-18 00:33:27	45.527583	-122.675328	0	239827433
2023-01-18 00:33:42	45.527583	-122.675328	0	239827433
2023-01-18 00:33:52	45.527583	-122.675328	0	239827433
2023-01-18 00:33:57	45.527583	-122.675328	0	239827433
2023-01-18 00:34:07	45.527583	-122.675328	0	239827433
2023-01-18 00:34:17	45.527583	-122.675328	0	239827433
2023-01-18 00:34:22	45.527583	-122.675328	0	239827433
2023-01-18 00:34:47	45.527583	-122.675328	0	239827433
2023-01-18 00:34:57	45.527583	-122.675328	0	239827433
2023-01-18 00:35:27	45.527583	-122.675328	0	239827433
2023-01-18 00:35:32	45.527583	-122.675328	0	239827433
2023-01-18 00:35:42	45.527583	-122.675328	0	239827433
2023-01-18 00:35:47	45.527583	-122.675328	0	239827433
2023-01-18 00:35:52	45.527583	-122.675328	0	239827433
2023-01-18 00:35:57	45.527583	-122.675328	0	239827433
2023-01-18 00:36:02	45.527583	-122.675328	0	239827433
2023-01-18 00:36:32	45.527583	-122.675328	0	239827433
2023-01-18 00:36:42	45.527583	-122.675328	0	239827433
2023-01-18 00:36:47	45.527583	-122.675328	0	239827433
2023-01-18 00:36:52	45.527583	-122.675328	0	239827433
2023-01-18 00:37:07	45.527583	-122.675328	0	239827433
2023-01-18 00:37:22	45.527583	-122.675328	0	239827433
2023-01-18 00:37:37	45.527583	-122.675328	0	239827433
2023-01-18 00:37:42	45.527583	-122.675328	0	239827433
2023-01-18 00:37:52	45.527583	-122.675328	0	239827433
2023-01-18 00:37:57	45.527583	-122.675328	0	239827433
2023-01-18 00:38:07	45.527583	-122.675328	0	239827433
2023-01-18 00:38:12	45.527583	-122.675328	0	239827433
2023-01-18 00:38:32	45.527583	-122.675328	0	239827433
2023-01-18 00:38:37	45.527583	-122.675328	0	239827433
2023-01-18 00:38:47	45.527583	-122.675328	0	239827433
2023-01-18 00:39:07	45.527583	-122.675328	0	239827433
2023-01-18 00:39:17	45.527583	-122.675328	0	239827433
2023-01-18 00:39:32	45.527583	-122.675328	0	239827433
2023-01-18 00:39:52	45.527583	-122.675328	0	239827433
2023-01-18 00:39:57	45.527583	-122.675328	0	239827433
2023-01-18 00:40:32	45.527583	-122.675328	0	239827433
2023-01-18 00:40:47	45.527583	-122.675328	0	239827433
2023-01-18 00:41:02	45.527583	-122.675328	0	239827433
2023-01-18 00:41:07	45.527583	-122.675328	0	239827433
2023-01-18 00:41:12	45.527583	-122.675328	0	239827433
2023-01-18 00:41:22	45.527583	-122.675328	0	239827433
2023-01-18 00:42:07	45.527583	-122.675328	0	239827433
2023-01-18 00:42:12	45.527583	-122.675328	0	239827433
2023-01-17 17:24:23	45.499562	-122.685218	2.71	239926204
2023-01-17 17:24:38	45.500182	-122.684398	6.13	239926204
2023-01-17 17:25:03	45.500403	-122.684148	1.16	239926204
2023-01-17 17:25:13	45.500432	-122.683587	4.8	239926204
2023-01-17 17:25:33	45.499415	-122.684455	7.25	239926204
2023-01-17 17:25:43	45.498937	-122.68527	8.2	239926204
2023-01-17 17:25:53	45.498673	-122.68583	5.3	239926204
2023-01-17 17:25:58	45.49865	-122.686217	6	239926204
2023-01-17 17:26:03	45.4986	-122.686583	5.8	239926204
